17541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17527 20027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17467 19930 17485 0 0 0 0 0 0 0 0 0 0 0 0 0
17403 19882 17412 15484 0 0 0 0 0 0 0 0 0 0 0 0
