18212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18193 20079 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18133 19865 18144 0 0 0 0 0 0 0 0 0 0 0 0 0
17978 19588 17988 16328 0 0 0 0 0 0 0 0 0 0 0 0
